x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.002461,0.004238,1.006105,1521532505.982192
NA,NA,NA,-0.002344,0.008859,1.008273,1521532505.987206
NA,NA,NA,-0.002105,0.012305,1.007871,1521532505.992221
NA,NA,NA,-0.004867,0.015102,1.009062,1521532505.997496
NA,NA,NA,-0.005715,0.014578,0.999539,1521532506.002512
NA,NA,NA,-0.002773,0.012172,1.010027,1521532506.007519
NA,NA,NA,-0.001922,0.012438,1.012359,1521532506.012526
NA,NA,NA,-0.005328,0.018605,1.005980,1521532506.017536
NA,NA,NA,-0.003633,0.023195,1.005633,1521532506.022542
NA,NA,NA,-0.004516,0.017676,0.998910,1521532506.027546
NA,NA,NA,-0.002723,0.018090,1.013262,1521532506.032558
NA,NA,NA,-0.003172,0.022676,1.009262,1521532506.037931
NA,NA,NA,-0.002125,0.024340,1.011406,1521532506.042947
NA,NA,NA,-0.004621,0.027496,1.003273,1521532506.047951
NA,NA,NA,-0.005969,0.021844,1.000961,1521532506.052969
NA,NA,NA,-0.002023,0.024820,1.008957,1521532506.057974
NA,NA,NA,-0.002340,0.025355,1.010344,1521532506.062993
NA,NA,NA,-0.005086,0.033656,1.009980,1521532506.068009
NA,NA,NA,-0.002117,0.026621,1.008152,1521532506.073018
NA,NA,NA,-0.003863,0.031313,1.005332,1521532506.078021
NA,NA,NA,-0.005148,0.029891,1.003793,1521532506.083039
NA,NA,NA,-0.001137,0.029668,1.010797,1521532506.088056
NA,NA,NA,-0.003883,0.033828,1.010359,1521532506.093057
NA,NA,NA,-0.003195,0.033301,1.008977,1521532506.098058
NA,NA,NA,-0.004973,0.036738,1.004461,1521532506.103061
NA,NA,NA,-0.003266,0.032336,1.003621,1521532506.108074
NA,NA,NA,-0.002668,0.034719,1.013016,1521532506.113089
NA,NA,NA,-0.002906,0.034582,1.007754,1521532506.118095
NA,NA,NA,-0.001719,0.041098,1.010191,1521532506.123096
NA,NA,NA,-0.007383,0.036453,1.003562,1521532506.128114
NA,NA,NA,-0.006645,0.039000,1.004387,1521532506.133115
NA,NA,NA,-0.001063,0.034168,1.008676,1521532506.138116
NA,NA,NA,-0.003953,0.043195,1.010465,1521532506.143121
NA,NA,NA,-0.003191,0.038270,1.010102,1521532506.148130
NA,NA,NA,-0.003820,0.041840,1.006844,1521532506.153137
NA,NA,NA,-0.003953,0.038586,1.005332,1521532506.158151
NA,NA,NA,-0.004469,0.041016,1.005266,1521532506.163161
NA,NA,NA,-0.003594,0.040145,1.008539,1521532506.168163
NA,NA,NA,-0.003008,0.042754,1.007809,1521532506.173181
NA,NA,NA,-0.002086,0.041875,1.012332,1521532506.178184
NA,NA,NA,-0.005629,0.044203,1.004828,1521532506.183199
NA,NA,NA,-0.002699,0.041039,1.006320,1521532506.188199
NA,NA,NA,-0.003547,0.044059,1.008879,1521532506.193202
NA,NA,NA,-0.002949,0.042301,1.007965,1521532506.198212
NA,NA,NA,-0.001266,0.043445,1.012668,1521532506.203215
NA,NA,NA,-0.002473,0.044328,1.009070,1521532506.208218
NA,NA,NA,-0.003137,0.044941,1.006754,1521532506.213226
NA,NA,NA,-0.004809,0.044516,1.005016,1521532506.218234
NA,NA,NA,-0.000719,0.041102,1.009867,1521532506.223248
NA,NA,NA,-0.002973,0.046152,1.011805,1521532506.228258
NA,NA,NA,-0.003492,0.044035,1.005586,1521532506.233267
NA,NA,NA,-0.002816,0.044898,1.007340,1521532506.238274
NA,NA,NA,-0.003844,0.042906,1.003535,1521532506.243289
NA,NA,NA,-0.004102,0.042277,1.011348,1521532506.248290
NA,NA,NA,-0.001602,0.042828,1.011031,1521532506.253294
NA,NA,NA,-0.003219,0.046004,1.008078,1521532506.258312
NA,NA,NA,-0.004008,0.045699,1.005984,1521532506.263313
NA,NA,NA,-0.004227,0.043883,1.006938,1521532506.268325
NA,NA,NA,-0.004047,0.039422,1.006512,1521532506.273327
NA,NA,NA,-0.003652,0.045266,1.008582,1521532506.278328
NA,NA,NA,-0.003832,0.042199,1.008832,1521532506.283331
NA,NA,NA,-0.004488,0.048605,1.007836,1521532506.288349
NA,NA,NA,-0.002984,0.038504,1.001480,1521532506.293365
NA,NA,NA,-0.003012,0.040359,1.006457,1521532506.298375
NA,NA,NA,-0.002445,0.038590,1.008207,1521532506.303379
NA,NA,NA,-0.001102,0.041988,1.010887,1521532506.308395
NA,NA,NA,-0.004254,0.043402,1.004082,1521532506.313408
NA,NA,NA,-0.007047,0.040809,1.002602,1521532506.318413
NA,NA,NA,-0.002488,0.034391,1.008531,1521532506.323424
NA,NA,NA,-0.003324,0.037187,1.007402,1521532506.328440
NA,NA,NA,-0.003914,0.037242,1.010672,1521532506.333453
NA,NA,NA,-0.002941,0.038215,1.006465,1521532506.338456
NA,NA,NA,-0.006387,0.038180,1.007410,1521532506.343457
NA,NA,NA,-0.004445,0.034145,1.002605,1521532506.348464
NA,NA,NA,-0.003812,0.031891,1.009344,1521532506.353470
NA,NA,NA,-0.000656,0.032059,1.013395,1521532506.358475
NA,NA,NA,-0.004266,0.036715,1.009855,1521532506.363481
NA,NA,NA,-0.002969,0.033316,1.004707,1521532506.368486
NA,NA,NA,-0.004723,0.032332,1.003840,1521532506.373500
NA,NA,NA,-0.004523,0.027703,1.005270,1521532506.378515
NA,NA,NA,-0.000672,0.027871,1.013293,1521532506.383531
NA,NA,NA,-0.003883,0.031043,1.008813,1521532506.388548
NA,NA,NA,-0.004711,0.031191,1.005977,1521532506.393561
NA,NA,NA,-0.004547,0.024645,1.005797,1521532506.398574
NA,NA,NA,-0.004707,0.024902,1.002887,1521532506.403578
NA,NA,NA,-0.004355,0.024371,1.011332,1521532506.408592
NA,NA,NA,-0.003312,0.025371,1.010922,1521532506.413598
NA,NA,NA,-0.003055,0.024004,1.008551,1521532506.418614
NA,NA,NA,-0.004559,0.024508,1.002992,1521532506.423619
NA,NA,NA,-0.004109,0.017512,1.005918,1521532506.428637
NA,NA,NA,-0.002578,0.016656,1.009527,1521532506.433638
NA,NA,NA,-0.000219,0.016219,1.013195,1521532506.438648
NA,NA,NA,-0.004500,0.022102,1.006238,1521532506.443650
NA,NA,NA,-0.003742,0.016492,1.006891,1521532506.448656
NA,NA,NA,-0.002508,0.012305,1.002270,1521532506.453658
NA,NA,NA,-0.003707,0.012723,1.009129,1521532506.458663
NA,NA,NA,-0.004297,0.013535,1.010355,1521532506.463675
NA,NA,NA,-0.002602,0.015270,1.010672,1521532506.468678
NA,NA,NA,-0.003578,0.014313,1.006098,1521532506.473685
NA,NA,NA,-0.004641,0.011809,1.002992,1521532506.478688
NA,NA,NA,-0.000434,0.005020,1.009293,1521532506.483724
NA,NA,NA,-0.002879,0.007977,1.010645,1521532506.488729
NA,NA,NA,-0.003004,0.008914,1.011332,1521532506.493737
NA,NA,NA,-0.004746,0.003480,1.005078,1521532506.498747
NA,NA,NA,-0.003980,0.004680,1.004687,1521532506.503753
NA,NA,NA,-0.005160,-0.002473,1.005613,1521532506.508754
NA,NA,NA,-0.001484,0.000000,1.011309,1521532506.513763
NA,NA,NA,-0.006219,0.004703,1.006320,1521532506.518766
NA,NA,NA,-0.001949,-0.003414,1.008898,1521532506.523775
NA,NA,NA,-0.003727,-0.000355,1.003520,1521532506.528777
NA,NA,NA,-0.004570,-0.005027,1.006082,1521532506.533779
NA,NA,NA,-0.003328,-0.004125,1.007840,1521532506.538793
NA,NA,NA,-0.003480,-0.007285,1.010906,1521532506.543800
NA,NA,NA,-0.004020,-0.006230,1.008055,1521532506.548813
NA,NA,NA,-0.002309,-0.010805,1.008359,1521532506.553829
NA,NA,NA,-0.005160,-0.010668,1.005164,1521532506.558836
NA,NA,NA,-0.002961,-0.012238,1.006629,1521532506.563846
NA,NA,NA,-0.004484,-0.012387,1.006734,1521532506.568859
NA,NA,NA,-0.000309,-0.014465,1.009348,1521532506.573863
NA,NA,NA,-0.004746,-0.014145,1.007469,1521532506.578882
NA,NA,NA,-0.003043,-0.016133,1.007828,1521532506.583888
NA,NA,NA,-0.003160,-0.016910,1.005910,1521532506.589195
NA,NA,NA,-0.002426,-0.019141,1.011500,1521532506.594198
