x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.011215,-0.010266,1.001984,1521533346.747379
NA,NA,NA,-0.010207,-0.012398,1.011586,1521533346.752380
NA,NA,NA,-0.011793,-0.012688,1.003062,1521533346.757383
NA,NA,NA,-0.009352,-0.010434,1.016355,1521533346.762386
NA,NA,NA,-0.013570,-0.013918,1.003664,1521533346.767391
NA,NA,NA,-0.009875,-0.013594,1.013813,1521533346.772400
NA,NA,NA,-0.013305,-0.014762,1.005207,1521533346.777410
NA,NA,NA,-0.014828,-0.011902,1.008582,1521533346.782787
NA,NA,NA,-0.010875,-0.017199,1.008906,1521533346.787795
NA,NA,NA,-0.012703,-0.016492,1.008012,1521533346.792818
NA,NA,NA,-0.020055,-0.011477,1.008434,1521533346.797820
NA,NA,NA,-0.014125,-0.020020,1.010129,1521533346.802826
NA,NA,NA,-0.020027,-0.010688,1.009547,1521533346.807837
NA,NA,NA,-0.018457,-0.013160,1.011574,1521533346.812842
NA,NA,NA,-0.024672,-0.011051,1.001980,1521533346.817844
NA,NA,NA,-0.023285,-0.011555,1.001609,1521533346.822854
NA,NA,NA,-0.017672,-0.016398,1.011062,1521533346.827866
NA,NA,NA,-0.020238,-0.013777,1.011727,1521533346.832880
NA,NA,NA,-0.026426,-0.011457,1.006266,1521533346.837897
NA,NA,NA,-0.022656,-0.014379,1.007746,1521533346.842906
NA,NA,NA,-0.029734,-0.013164,1.001379,1521533346.847922
NA,NA,NA,-0.028203,-0.011754,1.005234,1521533346.852929
NA,NA,NA,-0.024602,-0.018504,1.015777,1521533346.857942
NA,NA,NA,-0.032500,-0.013676,1.006656,1521533346.862953
NA,NA,NA,-0.034516,-0.011457,1.002398,1521533346.867955
NA,NA,NA,-0.030855,-0.016238,1.006230,1521533346.872959
NA,NA,NA,-0.031531,-0.015340,1.009027,1521533346.877967
NA,NA,NA,-0.033668,-0.014762,1.010332,1521533346.882969
NA,NA,NA,-0.036742,-0.011738,1.005980,1521533346.887969
NA,NA,NA,-0.035875,-0.013109,1.008254,1521533346.892976
NA,NA,NA,-0.037988,-0.015242,1.005465,1521533346.897992
NA,NA,NA,-0.044293,-0.012563,1.002816,1521533346.903001
NA,NA,NA,-0.039195,-0.017918,1.007727,1521533346.908003
NA,NA,NA,-0.037980,-0.015895,1.008469,1521533346.913063
NA,NA,NA,-0.042816,-0.013648,1.010891,1521533346.918069
NA,NA,NA,-0.047035,-0.008590,0.996672,1521533346.923074
NA,NA,NA,-0.042738,-0.016262,1.008129,1521533346.928087
NA,NA,NA,-0.048801,-0.020301,1.005562,1521533346.933087
NA,NA,NA,-0.050387,-0.011949,1.004918,1521533346.938135
NA,NA,NA,-0.048633,-0.012594,1.009445,1521533346.943143
NA,NA,NA,-0.051254,-0.011926,1.008051,1521533346.948154
NA,NA,NA,-0.057813,-0.007555,1.003191,1521533346.953166
NA,NA,NA,-0.052797,-0.013090,0.999969,1521533346.958174
NA,NA,NA,-0.054012,-0.014527,1.006965,1521533346.963184
NA,NA,NA,-0.057457,-0.013277,1.002199,1521533346.968395
NA,NA,NA,-0.058223,-0.011004,1.007246,1521533346.973595
NA,NA,NA,-0.059152,-0.016410,1.001543,1521533346.978751
NA,NA,NA,-0.063277,-0.012273,1.002965,1521533346.983751
NA,NA,NA,-0.062227,-0.016883,1.007219,1521533346.988764
NA,NA,NA,-0.063922,-0.011758,1.009219,1521533346.993772
NA,NA,NA,-0.063199,-0.010980,1.008098,1521533346.998777
NA,NA,NA,-0.068836,-0.009926,0.996723,1521533347.003778
NA,NA,NA,-0.065895,-0.015320,1.004117,1521533347.008784
NA,NA,NA,-0.069191,-0.015992,1.006375,1521533347.013788
NA,NA,NA,-0.065219,-0.012805,1.012480,1521533347.018801
NA,NA,NA,-0.069906,-0.013113,1.006777,1521533347.023812
NA,NA,NA,-0.070371,-0.013832,1.003371,1521533347.028813
NA,NA,NA,-0.071586,-0.018453,1.002879,1521533347.033830
NA,NA,NA,-0.072059,-0.016473,1.006055,1521533347.038831
NA,NA,NA,-0.073164,-0.015387,1.008883,1521533347.043842
NA,NA,NA,-0.078762,-0.010172,1.002223,1521533347.048856
NA,NA,NA,-0.075977,-0.013090,1.003273,1521533347.053866
NA,NA,NA,-0.076484,-0.014039,1.001309,1521533347.058868
NA,NA,NA,-0.077902,-0.014027,1.005434,1521533347.063880
NA,NA,NA,-0.077824,-0.018691,1.003766,1521533347.068884
NA,NA,NA,-0.079918,-0.010273,1.006707,1521533347.073893
NA,NA,NA,-0.078145,-0.017293,1.006355,1521533347.078904
NA,NA,NA,-0.084336,-0.016137,0.999066,1521533347.083908
NA,NA,NA,-0.085297,-0.013766,1.004906,1521533347.088923
NA,NA,NA,-0.085527,-0.018113,1.006336,1521533347.093939
NA,NA,NA,-0.087598,-0.009863,1.000059,1521533347.098952
NA,NA,NA,-0.086219,-0.014887,1.005984,1521533347.103968
NA,NA,NA,-0.086254,-0.015305,1.000859,1521533347.108977
NA,NA,NA,-0.089887,-0.013398,1.004719,1521533347.113979
NA,NA,NA,-0.088594,-0.018953,1.001254,1521533347.118994
NA,NA,NA,-0.089508,-0.014496,1.008977,1521533347.124000
NA,NA,NA,-0.091367,-0.016621,1.003820,1521533347.129001
NA,NA,NA,-0.094391,-0.011590,1.000340,1521533347.134010
NA,NA,NA,-0.089871,-0.017418,1.002949,1521533347.139023
NA,NA,NA,-0.091395,-0.018762,1.004309,1521533347.144033
NA,NA,NA,-0.091297,-0.014527,1.004910,1521533347.149044
NA,NA,NA,-0.095184,-0.014246,1.001715,1521533347.154051
NA,NA,NA,-0.095992,-0.015816,1.003082,1521533347.159056
NA,NA,NA,-0.095633,-0.015328,1.003895,1521533347.164066
NA,NA,NA,-0.092145,-0.020742,1.008164,1521533347.169081
NA,NA,NA,-0.100219,-0.012438,1.003270,1521533347.174118
NA,NA,NA,-0.097309,-0.016629,1.004680,1521533347.179130
NA,NA,NA,-0.101129,-0.014066,0.995383,1521533347.184137
NA,NA,NA,-0.098344,-0.017578,1.004988,1521533347.189474
NA,NA,NA,-0.099629,-0.015441,1.002922,1521533347.194480
NA,NA,NA,-0.097461,-0.013793,1.009301,1521533347.199489
NA,NA,NA,-0.102473,-0.011543,0.997660,1521533347.204499
NA,NA,NA,-0.099516,-0.013785,1.002816,1521533347.209508
NA,NA,NA,-0.099738,-0.017664,1.004070,1521533347.214514
NA,NA,NA,-0.104711,-0.016055,0.999117,1521533347.219521
NA,NA,NA,-0.098730,-0.016273,1.009828,1521533347.224534
NA,NA,NA,-0.102586,-0.014488,1.001469,1521533347.229535
NA,NA,NA,-0.101875,-0.013266,1.006488,1521533347.234551
NA,NA,NA,-0.105586,-0.013125,0.995363,1521533347.239620
NA,NA,NA,-0.099648,-0.017855,1.008348,1521533347.244628
NA,NA,NA,-0.101187,-0.018219,1.000508,1521533347.249634
NA,NA,NA,-0.103316,-0.011555,1.007723,1521533347.254640
NA,NA,NA,-0.102574,-0.013125,1.003590,1521533347.259653
NA,NA,NA,-0.106117,-0.010207,0.996699,1521533347.264668
NA,NA,NA,-0.100379,-0.016359,1.004047,1521533347.269674
NA,NA,NA,-0.104168,-0.014465,1.001629,1521533347.274677
NA,NA,NA,-0.100852,-0.014059,1.004414,1521533347.279687
NA,NA,NA,-0.101867,-0.012566,1.005574,1521533347.284688
NA,NA,NA,-0.105688,-0.008875,0.994898,1521533347.289698
NA,NA,NA,-0.098371,-0.018129,1.005340,1521533347.294699
NA,NA,NA,-0.099359,-0.018379,1.005301,1521533347.299699
NA,NA,NA,-0.105676,-0.010090,1.001805,1521533347.304710
NA,NA,NA,-0.099820,-0.014035,1.005180,1521533347.309715
NA,NA,NA,-0.098820,-0.017863,0.997203,1521533347.314731
NA,NA,NA,-0.099824,-0.016145,1.006473,1521533347.319742
NA,NA,NA,-0.098965,-0.017215,1.001836,1521533347.324752
NA,NA,NA,-0.095813,-0.014531,1.003492,1521533347.329762
NA,NA,NA,-0.098270,-0.013254,1.007637,1521533347.334773
NA,NA,NA,-0.100500,-0.009867,0.998500,1521533347.339787
NA,NA,NA,-0.096461,-0.014688,1.001344,1521533347.344788
NA,NA,NA,-0.096094,-0.016441,1.001980,1521533347.349795
