x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.006070,-0.118469,1.005750,1521531842.065856
NA,NA,NA,-0.006223,-0.121535,1.000680,1521531842.070868
NA,NA,NA,-0.003105,-0.132105,1.009754,1521531842.075876
NA,NA,NA,-0.008410,-0.133133,1.002605,1521531842.080889
NA,NA,NA,-0.004070,-0.137082,1.008527,1521531842.085889
NA,NA,NA,-0.008465,-0.141219,1.002621,1521531842.090890
NA,NA,NA,-0.006645,-0.145633,1.003359,1521531842.095904
NA,NA,NA,-0.007363,-0.149180,1.006449,1521531842.100909
NA,NA,NA,-0.005867,-0.152066,1.002852,1521531842.105921
NA,NA,NA,-0.003105,-0.152688,1.011203,1521531842.110930
NA,NA,NA,-0.008223,-0.154113,1.001043,1521531842.115932
NA,NA,NA,-0.007523,-0.152406,1.008707,1521531842.120937
NA,NA,NA,-0.006531,-0.153332,1.000266,1521531842.125944
NA,NA,NA,-0.004707,-0.155504,1.010594,1521531842.130952
NA,NA,NA,-0.006898,-0.151234,1.004441,1521531842.135953
NA,NA,NA,-0.005637,-0.148797,1.010207,1521531842.140960
NA,NA,NA,-0.010113,-0.146145,0.997551,1521531842.145974
NA,NA,NA,-0.003730,-0.152609,1.005070,1521531842.150988
NA,NA,NA,-0.006168,-0.138578,1.008449,1521531842.156004
NA,NA,NA,-0.003176,-0.145047,1.006309,1521531842.161016
NA,NA,NA,-0.006332,-0.128410,1.008250,1521531842.166024
NA,NA,NA,-0.005402,-0.133078,1.000496,1521531842.171026
NA,NA,NA,-0.005680,-0.119105,1.001070,1521531842.176029
NA,NA,NA,-0.005645,-0.123004,1.004137,1521531842.181036
NA,NA,NA,-0.004508,-0.107762,1.010645,1521531842.186036
NA,NA,NA,-0.002828,-0.108293,1.009816,1521531842.191045
NA,NA,NA,-0.005762,-0.091117,1.007766,1521531842.196046
NA,NA,NA,-0.007207,-0.090625,0.999547,1521531842.201049
NA,NA,NA,-0.006652,-0.079746,1.005727,1521531842.206056
NA,NA,NA,-0.005605,-0.074848,1.005949,1521531842.211070
NA,NA,NA,-0.003305,-0.065859,1.014594,1521531842.216073
NA,NA,NA,-0.007324,-0.050086,1.004719,1521531842.221087
NA,NA,NA,-0.004090,-0.047938,1.006176,1521531842.226099
NA,NA,NA,-0.007059,-0.039426,1.003367,1521531842.231102
NA,NA,NA,-0.001437,-0.032957,1.012477,1521531842.236102
NA,NA,NA,-0.005789,-0.017129,1.009320,1521531842.241107
NA,NA,NA,-0.004617,-0.007434,1.009176,1521531842.246107
NA,NA,NA,-0.005867,0.004562,1.004473,1521531842.251120
